0 6 1 7 5 8 3 10 4 9 2 	6	157.51	60.88	23.43	134.66	376.47	false
0 6 1 7 5 3 8 10 4 9 2 	6	168.88	60.88	23.43	113.70	366.89	false
0 6 1 7 5 10 3 8 4 9 2 	6	150.51	60.88	20.00	120.78	352.17	false
0 6 1 7 5 4 3 10 8 9 2 	6	145.01	60.88	20.00	133.93	359.82	false
0 6 1 7 5 9 3 10 4 8 2 	6	177.63	63.56	25.50	111.64	378.33	false
0 6 1 7 5 2 3 10 4 9 8 	6	169.09	60.88	44.78	92.36	367.10	false
0 6 1 7 2 8 3 10 4 5 9 	5	135.24	60.88	44.60	112.87	353.59	false
0 6 1 8 7 9 3 10 4 5 2 	4	87.01	59.94	5.39	155.78	308.12	true
0 6 1 8 7 9 3 10 4 5 2 	5	92.40	60.88	20.81	143.78	317.86	true
0 6 1 8 7 9 3 10 4 5 2 	6	113.21	77.47	35.23	108.55	334.45	true
0 6 1 8 7 9 3 10 4 5 2 	8	176.86	77.47	20.00	65.12	339.44	true
0 6 1 8 7 9 3 10 4 5 2 	9	196.86	77.47	20.52	44.60	339.44	true
0 6 1 8 7 9 3 10 4 5 2 	10	217.38	77.47	44.60	0.00	339.44	true
0 6 1 8 7 9 3 10 4 2 5 	10	252.86	94.92	44.60	0.00	392.38	false
0 6 1 8 7 9 3 10 5 4 2 	9	202.88	77.47	20.52	56.00	356.87	false
0 6 1 8 7 9 3 10 2 5 4 	9	246.72	86.35	44.60	20.52	398.19	false
0 6 1 8 7 9 3 4 10 5 2 	8	180.51	77.47	20.00	70.62	348.59	false
0 6 1 8 7 9 3 5 4 10 2 	8	197.82	77.47	20.52	76.00	371.80	false
0 6 1 8 7 9 3 2 4 5 10 	8	236.46	86.35	44.60	40.52	407.93	false
0 6 1 8 7 9 10 3 4 5 2 	8	188.26	77.47	27.07	65.12	357.92	false
0 6 1 8 7 9 10 4 3 5 2 	8	184.83	77.47	20.52	88.98	371.80	false
0 6 1 8 7 9 10 5 4 3 2 	8	190.85	77.47	20.52	83.07	371.91	false
0 6 1 8 7 9 10 2 4 5 3 	8	234.69	86.35	44.60	47.59	413.23	false
0 6 1 8 7 9 4 10 3 5 2 	8	168.43	77.47	23.43	88.98	358.31	false
0 6 1 8 7 9 4 3 10 5 2 	8	175.51	77.47	23.43	70.62	347.02	false
0 6 1 8 7 9 4 5 3 10 2 	8	168.95	77.47	26.02	93.29	365.73	false
0 6 1 8 7 9 4 2 3 5 10 	8	204.43	94.92	44.60	49.45	393.40	false
0 6 1 8 7 9 5 10 4 3 2 	8	192.37	77.47	20.00	83.07	372.91	false
0 6 1 8 7 9 5 4 10 3 2 	8	186.87	77.47	20.00	93.29	377.62	false
0 6 1 8 7 9 5 3 4 10 2 	8	210.73	77.47	23.43	76.00	387.63	false
0 6 1 8 7 9 5 2 4 3 10 	8	210.95	86.35	56.00	43.43	396.73	false
0 6 1 8 7 9 2 10 4 5 3 	8	252.53	86.35	20.00	47.59	406.47	false
0 6 1 8 7 9 2 4 10 5 3 	8	238.67	94.92	20.00	49.45	403.04	false
0 6 1 8 7 9 2 5 4 10 3 	8	227.27	86.35	20.52	43.43	377.57	false
0 6 1 8 7 9 2 3 4 5 10 	8	265.69	86.35	23.43	40.52	416.00	false
0 6 1 8 7 3 9 10 4 5 2 	6	137.58	60.88	23.43	120.34	342.23	false
0 6 1 8 7 10 3 9 4 5 2 	6	138.72	60.88	20.00	127.42	347.02	false
0 6 1 8 7 4 3 10 9 5 2 	6	118.82	60.88	20.00	134.27	333.97	true
0 6 1 8 7 4 3 10 9 5 2 	8	169.32	60.88	26.02	97.74	353.96	false
0 6 1 8 7 4 3 9 10 5 2 	8	186.12	77.47	51.62	70.62	385.82	false
0 6 1 8 7 4 3 5 9 10 2 	8	190.28	60.88	26.02	121.09	398.26	false
0 6 1 8 7 4 3 2 9 5 10 	8	228.92	60.88	44.60	77.64	412.03	false
0 6 1 8 7 4 10 3 9 5 2 	8	162.25	60.88	40.22	97.74	361.09	false
0 6 1 8 7 4 10 9 3 5 2 	8	190.44	77.47	40.22	88.98	397.11	false
0 6 1 8 7 4 10 5 9 3 2 	8	164.84	60.88	44.38	109.69	379.79	false
0 6 1 8 7 4 10 2 9 5 3 	8	208.67	60.88	44.60	84.61	398.76	false
0 6 1 8 7 4 9 10 3 5 2 	8	205.67	77.47	23.43	88.98	395.55	false
0 6 1 8 7 4 9 3 10 5 2 	8	194.27	77.47	23.43	70.62	365.78	false
0 6 1 8 7 4 9 5 3 10 2 	8	207.19	77.47	26.02	93.29	403.96	false
0 6 1 8 7 4 9 2 3 5 10 	8	223.51	94.92	44.60	49.45	412.48	false
0 6 1 8 7 4 5 10 9 3 2 	8	165.36	60.88	23.43	109.69	359.35	false
0 6 1 8 7 4 5 9 10 3 2 	8	192.48	77.47	40.22	93.29	403.46	false
0 6 1 8 7 4 5 3 9 10 2 	8	183.72	60.88	23.43	121.09	389.11	false
0 6 1 8 7 4 5 2 9 3 10 	8	183.93	60.88	69.46	63.66	377.93	false
0 6 1 8 7 4 2 10 9 5 3 	8	244.67	60.88	23.43	84.61	413.59	false
0 6 1 8 7 4 2 9 10 5 3 	8	244.28	94.92	40.22	49.45	428.88	false
0 6 1 8 7 4 2 5 9 10 3 	8	219.42	60.88	26.02	63.66	369.97	false
0 6 1 8 7 4 2 3 9 5 10 	8	257.84	60.88	23.43	77.64	419.79	false
0 6 1 8 7 5 3 10 4 9 2 	6	130.41	60.88	20.52	134.66	346.47	false
0 6 1 8 7 2 3 10 4 5 9 	6	141.16	60.88	44.60	99.18	345.81	false
0 6 1 8 9 7 3 10 4 5 2 	5	112.51	59.94	20.81	134.97	328.23	true
0 6 1 8 9 7 3 10 4 5 2 	6	133.32	77.47	26.42	108.55	345.75	false
0 6 1 8 9 3 7 10 4 5 2 	6	152.73	59.94	23.43	111.54	347.64	false
0 6 1 8 9 10 3 7 4 5 2 	6	164.13	59.94	20.00	118.61	362.68	false
0 6 1 8 9 4 3 10 7 5 2 	6	147.74	59.94	20.00	132.06	359.74	false
0 6 1 8 9 5 3 10 4 7 2 	6	165.65	59.94	20.52	118.62	364.72	false
0 6 1 8 9 2 3 10 4 5 7 	6	181.97	59.94	44.60	90.37	376.88	false
0 6 1 8 3 9 7 10 4 5 2 	5	131.96	59.94	23.43	132.34	347.67	false
0 6 1 8 10 9 3 7 4 5 2 	5	130.43	59.94	20.00	139.42	349.79	false
0 6 1 8 4 9 3 10 7 5 2 	5	110.44	59.94	20.00	152.87	343.26	false
0 6 1 8 5 9 3 10 4 7 2 	5	120.03	59.94	20.52	139.42	339.91	false
0 6 1 8 2 9 3 10 4 5 7 	5	131.79	59.94	44.60	111.18	347.51	false
0 6 1 3 7 8 9 10 4 5 2 	4	131.57	59.94	23.43	134.74	349.68	false
0 6 1 10 7 8 3 9 4 5 2 	4	129.56	59.94	20.00	141.82	351.32	false
0 6 1 4 7 8 3 10 9 5 2 	4	109.88	59.94	20.00	153.26	343.08	false
0 6 1 5 7 8 3 10 4 9 2 	4	113.22	59.94	20.52	137.83	331.51	true
0 6 1 5 7 8 3 10 4 9 2 	5	151.23	60.88	5.39	137.13	354.63	false
0 6 1 5 8 7 3 10 4 9 2 	5	146.23	59.94	5.39	139.42	350.99	false
0 6 1 5 3 8 7 10 4 9 2 	5	157.60	59.94	23.43	114.40	355.38	false
0 6 1 5 10 8 3 7 4 9 2 	5	139.24	59.94	20.00	121.48	340.66	false
0 6 1 5 4 8 3 10 7 9 2 	5	133.74	59.94	20.00	134.63	348.31	false
0 6 1 5 9 8 3 10 4 7 2 	5	166.36	59.94	20.81	117.02	364.14	false
0 6 1 5 2 8 3 10 4 9 7 	5	157.82	59.94	44.78	93.06	355.59	false
0 6 1 2 7 8 3 10 4 5 9 	4	97.14	59.94	44.60	113.57	315.26	true
0 6 1 2 7 8 3 10 4 5 9 	5	145.91	60.88	5.39	112.87	325.05	true
0 6 1 2 7 8 3 10 4 5 9 	6	151.29	60.88	23.43	99.18	334.78	true
0 6 1 2 7 8 3 10 4 5 9 	8	219.67	60.88	20.00	55.75	356.29	false
0 6 1 2 7 8 3 4 10 5 9 	8	223.31	60.88	20.00	77.64	381.83	false
0 6 1 2 7 8 3 5 4 10 9 	8	240.62	60.88	20.52	55.23	377.25	false
0 6 1 2 7 8 3 9 4 5 10 	8	236.46	86.35	35.23	40.52	398.56	false
0 6 1 2 7 8 10 3 4 5 9 	8	218.14	60.88	27.07	55.75	361.84	false
0 6 1 2 7 8 10 4 3 5 9 	8	214.71	60.88	20.52	84.61	380.71	false
0 6 1 2 7 8 10 5 4 3 9 	8	220.73	60.88	20.52	62.30	364.43	false
0 6 1 2 7 8 10 9 4 5 3 	8	246.33	86.35	35.23	47.59	415.51	false
0 6 1 2 7 8 4 10 3 5 9 	8	194.72	60.88	23.43	84.61	363.64	false
0 6 1 2 7 8 4 3 10 5 9 	8	201.80	60.88	23.43	77.64	363.75	false
0 6 1 2 7 8 4 5 3 10 9 	8	195.24	60.88	26.02	63.66	345.79	false
0 6 1 2 7 8 4 9 3 5 10 	8	209.95	94.92	40.22	49.45	394.55	false
0 6 1 2 7 8 5 10 4 3 9 	8	210.33	60.88	20.00	62.30	353.51	false
0 6 1 2 7 8 5 4 10 3 9 	8	204.83	60.88	20.00	63.66	349.36	false
0 6 1 2 7 8 5 3 4 10 9 	8	228.69	60.88	23.43	55.23	368.23	false
0 6 1 2 7 8 5 9 4 3 10 	8	237.45	86.35	35.23	43.43	402.46	false
0 6 1 2 7 8 9 10 4 5 3 	8	228.41	86.35	20.00	47.59	382.36	false
0 6 1 2 7 8 9 4 10 5 3 	8	212.02	94.92	20.00	49.45	376.39	false
0 6 1 2 7 8 9 5 4 10 3 	8	229.93	86.35	20.52	43.43	380.23	false
0 6 1 2 7 8 9 3 4 5 10 	8	217.01	86.35	23.43	40.52	367.32	false
0 6 1 2 7 3 8 10 4 5 9 	6	191.09	60.88	23.43	89.44	364.84	false
0 6 1 2 7 10 3 8 4 5 9 	6	192.23	60.88	20.00	96.52	369.63	false
0 6 1 2 7 4 3 10 8 5 9 	6	172.33	60.88	20.00	107.96	361.17	false
0 6 1 2 7 5 3 10 4 8 9 	6	183.92	60.88	20.52	92.36	357.67	false
0 6 1 2 7 9 3 10 4 5 8 	6	166.72	63.56	25.50	87.38	343.15	false
0 6 1 2 8 7 3 10 4 5 9 	5	141.92	59.94	5.39	111.18	318.43	true
0 6 1 2 8 7 3 10 4 5 9 	6	147.31	60.88	20.81	99.18	328.17	true
0 6 1 2 8 7 3 10 4 5 9 	8	215.91	60.88	20.00	55.75	352.54	false
0 6 1 2 8 7 3 4 10 5 9 	8	219.56	60.88	20.00	77.64	378.08	false
0 6 1 2 8 7 3 5 4 10 9 	8	236.87	60.88	20.52	55.23	373.49	false
0 6 1 2 8 7 3 9 4 5 10 	8	232.71	86.35	35.23	40.52	394.81	false
0 6 1 2 8 7 10 3 4 5 9 	8	217.06	60.88	27.07	55.75	360.76	false
0 6 1 2 8 7 10 4 3 5 9 	8	213.63	60.88	20.52	84.61	379.64	false
0 6 1 2 8 7 10 5 4 3 9 	8	219.65	60.88	20.52	62.30	363.35	false
0 6 1 2 8 7 10 9 4 5 3 	8	245.25	86.35	35.23	47.59	414.43	false
0 6 1 2 8 7 4 10 3 5 9 	8	193.73	60.88	23.43	84.61	362.64	false
0 6 1 2 8 7 4 3 10 5 9 	8	200.80	60.88	23.43	77.64	362.75	false
0 6 1 2 8 7 4 5 3 10 9 	8	194.24	60.88	26.02	63.66	344.80	false
0 6 1 2 8 7 4 9 3 5 10 	8	208.95	94.92	40.22	49.45	393.55	false
0 6 1 2 8 7 5 10 4 3 9 	8	211.34	60.88	20.00	62.30	354.52	false
0 6 1 2 8 7 5 4 10 3 9 	8	205.84	60.88	20.00	63.66	350.37	false
0 6 1 2 8 7 5 3 4 10 9 	8	229.70	60.88	23.43	55.23	369.24	false
0 6 1 2 8 7 5 9 4 3 10 	8	238.46	86.35	35.23	43.43	403.47	false
0 6 1 2 8 7 9 10 4 5 3 	8	219.74	86.35	20.00	47.59	373.68	false
0 6 1 2 8 7 9 4 10 5 3 	8	203.34	94.92	20.00	49.45	367.71	false
0 6 1 2 8 7 9 5 4 10 3 	8	221.26	86.35	20.52	43.43	371.56	false
0 6 1 2 8 7 9 3 4 5 10 	8	208.34	86.35	23.43	40.52	358.64	false
0 6 1 2 8 3 7 10 4 5 9 	6	186.87	59.94	23.43	87.75	357.98	false
0 6 1 2 8 10 3 7 4 5 9 	6	185.34	59.94	20.00	94.82	360.10	false
0 6 1 2 8 4 3 10 7 5 9 	6	165.35	59.94	20.00	108.27	353.57	false
0 6 1 2 8 5 3 10 4 7 9 	6	174.94	59.94	20.52	90.66	346.06	false
0 6 1 2 8 9 3 10 4 5 7 	6	167.42	59.94	20.81	90.37	338.54	true
0 6 1 2 8 9 3 10 4 5 7 	8	231.07	59.94	20.00	46.94	357.95	false
0 6 1 2 8 9 3 4 10 5 7 	8	234.71	59.94	20.00	64.03	378.69	false
0 6 1 2 8 9 3 5 4 10 7 	8	252.03	59.94	20.52	46.42	378.90	false
0 6 1 2 8 9 3 7 4 5 10 	8	252.82	86.35	26.42	40.52	406.11	false
0 6 1 2 8 9 10 3 4 5 7 	8	242.47	59.94	27.07	46.94	376.42	false
0 6 1 2 8 9 10 4 3 5 7 	8	239.04	59.94	20.52	82.40	401.90	false
0 6 1 2 8 9 10 5 4 3 7 	8	245.06	59.94	20.52	53.49	379.01	false
0 6 1 2 8 9 10 7 4 5 3 	8	265.36	86.35	26.42	47.59	425.73	false
0 6 1 2 8 9 4 10 3 5 7 	8	222.64	59.94	23.43	82.40	388.41	false
0 6 1 2 8 9 4 3 10 5 7 	8	229.72	59.94	23.43	64.03	377.12	false
0 6 1 2 8 9 4 5 3 10 7 	8	223.16	59.94	26.02	68.61	377.73	false
0 6 1 2 8 9 4 7 3 5 10 	8	229.06	94.92	38.01	49.45	411.45	false
0 6 1 2 8 9 5 10 4 3 7 	8	246.58	59.94	20.00	53.49	380.01	false
0 6 1 2 8 9 5 4 10 3 7 	8	241.08	59.94	20.00	68.61	389.63	false
0 6 1 2 8 9 5 3 4 10 7 	8	264.94	59.94	23.43	46.42	394.73	false
0 6 1 2 8 9 5 7 4 3 10 	8	258.57	86.35	26.42	43.43	414.77	false
0 6 1 2 8 9 7 10 4 5 3 	8	234.55	86.35	20.00	47.59	388.50	false
0 6 1 2 8 9 7 4 10 5 3 	8	214.64	94.92	20.00	49.45	379.02	false
0 6 1 2 8 9 7 5 4 10 3 	8	226.24	86.35	20.52	43.43	376.54	false
0 6 1 2 8 9 7 3 4 5 10 	8	233.40	86.35	23.43	40.52	383.71	false
0 6 1 2 3 8 7 10 4 5 9 	5	180.17	59.94	23.43	90.14	353.68	false
0 6 1 2 10 8 3 7 4 5 9 	5	167.00	59.94	20.00	97.22	344.16	false
0 6 1 2 4 8 3 10 7 5 9 	5	153.14	59.94	20.00	108.66	341.74	false
0 6 1 2 5 8 3 10 4 7 9 	5	141.74	59.94	20.52	93.06	315.26	true
0 6 1 2 5 8 3 10 4 7 9 	6	174.76	59.94	5.39	90.66	330.74	true
0 6 1 2 5 8 3 10 4 7 9 	8	243.13	59.94	20.00	47.23	370.30	false
0 6 1 2 5 8 3 4 10 7 9 	8	246.78	59.94	20.00	67.13	393.85	false
0 6 1 2 5 8 3 7 4 10 9 	8	264.88	60.88	20.81	55.23	401.79	false
0 6 1 2 5 8 3 9 4 7 10 	8	259.93	59.94	20.81	46.42	387.10	false
0 6 1 2 5 8 10 3 4 7 9 	8	241.60	59.94	27.07	47.23	375.85	false
0 6 1 2 5 8 10 4 3 7 9 	8	238.17	59.94	26.42	61.03	385.57	false
0 6 1 2 5 8 10 7 4 3 9 	8	264.50	60.88	20.81	62.30	408.49	false
0 6 1 2 5 8 10 9 4 7 3 	8	269.80	59.94	20.81	53.49	404.04	false
0 6 1 2 5 8 4 10 3 7 9 	8	218.19	59.94	23.43	61.03	362.59	false
0 6 1 2 5 8 4 3 10 7 9 	8	225.26	59.94	23.43	67.13	375.77	false
0 6 1 2 5 8 4 7 3 10 9 	8	224.61	60.88	20.81	63.66	369.95	false
0 6 1 2 5 8 4 9 3 7 10 	8	233.42	59.94	20.81	68.61	382.77	false
0 6 1 2 5 8 7 10 4 3 9 	8	226.47	60.88	20.00	62.30	369.65	false
0 6 1 2 5 8 7 4 10 3 9 	8	206.56	60.88	20.00	63.66	351.09	false
0 6 1 2 5 8 7 3 4 10 9 	8	225.32	60.88	23.43	55.23	364.86	false
0 6 1 2 5 8 7 9 4 3 10 	8	200.95	86.35	35.23	43.43	365.96	false
0 6 1 2 5 8 9 10 4 7 3 	8	251.88	59.94	20.00	53.49	385.31	false
0 6 1 2 5 8 9 4 10 7 3 	8	235.48	59.94	20.00	68.61	384.03	false
0 6 1 2 5 8 9 7 4 10 3 	8	221.06	86.35	26.42	43.43	377.27	false
0 6 1 2 5 8 9 3 4 7 10 	8	240.48	59.94	23.43	46.42	370.27	false
0 6 1 2 5 3 8 10 4 7 9 	6	186.13	59.94	23.43	69.62	339.12	true
0 6 1 2 5 3 8 10 4 7 9 	8	274.49	59.94	20.00	47.23	401.66	false
0 6 1 2 5 3 8 4 10 7 9 	8	254.50	59.94	20.00	67.13	401.58	false
0 6 1 2 5 3 8 7 4 10 9 	8	236.46	60.88	20.81	55.23	373.37	false
0 6 1 2 5 3 8 9 4 7 10 	8	256.57	59.94	20.81	46.42	383.74	false
0 6 1 2 5 3 10 8 4 7 9 	8	252.97	59.94	5.39	47.23	365.53	false
0 6 1 2 5 3 10 4 8 7 9 	8	229.56	59.94	23.43	26.19	339.12	true
0 6 1 2 5 3 10 4 8 7 9 	9	252.99	59.94	5.39	20.81	339.12	true
0 6 1 2 5 3 10 4 8 7 9 	10	258.37	60.88	20.81	0.00	340.06	false
0 6 1 2 5 3 10 4 8 9 7 	10	278.48	59.94	20.81	0.00	359.23	false
0 6 1 2 5 3 10 4 7 8 9 	9	255.98	60.88	5.39	25.50	347.73	false
0 6 1 2 5 3 10 4 9 7 8 	9	264.79	59.94	20.81	5.39	350.92	false
0 6 1 2 5 3 10 7 4 8 9 	8	255.88	60.88	5.39	48.93	371.07	false
0 6 1 2 5 3 10 9 4 7 8 	8	261.18	59.94	20.81	28.82	370.75	false
0 6 1 2 5 3 4 10 8 7 9 	8	233.20	59.94	43.42	26.19	362.75	false
0 6 1 2 5 3 4 8 10 7 9 	8	236.63	59.94	5.39	67.13	369.09	false
0 6 1 2 5 3 4 7 8 10 9 	8	239.62	60.88	5.39	68.91	374.79	false
0 6 1 2 5 3 4 9 8 7 10 	8	248.43	59.94	20.81	48.80	377.98	false
0 6 1 2 5 3 7 10 4 8 9 	8	277.63	60.88	20.00	48.93	407.43	false
0 6 1 2 5 3 7 4 10 8 9 	8	257.72	60.88	20.00	68.91	407.51	false
0 6 1 2 5 3 7 8 4 10 9 	8	236.69	60.88	23.43	55.23	376.22	false
0 6 1 2 5 3 7 9 4 8 10 	8	252.11	63.56	25.50	43.43	384.60	false
0 6 1 2 5 3 9 10 4 7 8 	8	277.97	59.94	20.00	28.82	386.73	false
0 6 1 2 5 3 9 4 10 7 8 	8	261.58	59.94	20.00	48.80	390.32	false
0 6 1 2 5 3 9 7 4 10 8 	8	247.16	63.56	5.39	43.43	359.54	false
0 6 1 2 5 3 9 8 4 7 10 	8	251.85	59.94	5.39	46.42	363.59	false
0 6 1 2 5 10 3 8 4 7 9 	6	167.76	59.94	20.00	76.70	324.40	true
0 6 1 2 5 10 3 8 4 7 9 	8	236.14	59.94	5.39	47.23	348.69	false
0 6 1 2 5 10 3 4 8 7 9 	8	218.27	59.94	23.43	26.19	327.83	true
0 6 1 2 5 10 3 4 8 7 9 	9	241.70	59.94	5.39	20.81	327.83	true
0 6 1 2 5 10 3 4 8 7 9 	10	247.08	60.88	20.81	0.00	328.77	true
0 6 1 2 5 10 3 4 8 9 7 	10	267.19	59.94	20.81	0.00	347.94	false
0 6 1 2 5 10 3 4 7 8 9 	9	244.69	60.88	5.39	25.50	336.44	false
0 6 1 2 5 10 3 4 9 7 8 	9	253.49	59.94	20.81	5.39	339.63	false
0 6 1 2 5 10 3 7 4 8 9 	8	236.37	60.88	5.39	48.93	351.56	false
0 6 1 2 5 10 3 9 4 7 8 	8	231.42	59.94	20.81	28.82	340.98	false
0 6 1 2 5 10 8 3 4 7 9 	8	256.12	59.94	27.07	47.23	390.37	false
0 6 1 2 5 10 8 4 3 7 9 	8	234.61	59.94	26.42	61.03	382.00	false
0 6 1 2 5 10 8 7 4 3 9 	8	216.56	60.88	20.81	62.30	360.55	false
0 6 1 2 5 10 8 9 4 7 3 	8	236.67	59.94	20.81	53.49	370.92	false
0 6 1 2 5 10 4 8 3 7 9 	8	211.19	59.94	5.39	61.03	337.55	false
0 6 1 2 5 10 4 3 8 7 9 	8	214.84	59.94	40.22	26.19	341.19	false
0 6 1 2 5 10 4 7 3 8 9 	8	214.18	60.88	5.39	65.72	346.16	false
0 6 1 2 5 10 4 9 3 7 8 	8	222.99	59.94	20.81	50.33	354.07	false
0 6 1 2 5 10 7 8 4 3 9 	8	219.47	60.88	23.43	62.30	366.08	false
0 6 1 2 5 10 7 4 8 3 9 	8	240.51	60.88	23.43	65.72	390.53	false
0 6 1 2 5 10 7 3 4 8 9 	8	259.26	60.88	27.07	48.93	396.14	false
0 6 1 2 5 10 7 9 4 3 8 	8	234.89	63.56	25.50	50.50	374.46	false
0 6 1 2 5 10 9 8 4 7 3 	8	244.88	59.94	5.39	53.49	363.70	false
0 6 1 2 5 10 9 4 8 7 3 	8	254.61	59.94	23.43	50.33	388.31	false
0 6 1 2 5 10 9 7 4 8 3 	8	240.19	63.56	5.39	50.50	359.64	false
0 6 1 2 5 10 9 3 4 7 8 	8	259.61	59.94	27.07	28.82	375.44	false
0 6 1 2 5 4 3 10 8 7 9 	6	162.26	59.94	20.00	89.85	332.05	false
0 6 1 2 5 7 3 10 4 8 9 	6	179.76	60.88	5.39	92.36	338.37	false
0 6 1 2 5 9 3 10 4 7 8 	6	194.88	59.94	20.81	72.25	347.88	false
0 6 1 2 9 8 3 10 4 5 7 	5	166.61	59.94	20.81	92.76	340.12	false
0 6 9 1 7 8 3 10 4 5 2 	3	93.85	43.10	20.81	157.28	315.04	true
0 6 9 1 7 8 3 10 4 5 2 	4	135.89	59.94	26.93	137.36	360.13	false
0 6 9 7 1 8 3 10 4 5 2 	4	114.66	43.10	5.39	152.43	315.57	true
0 6 9 7 1 8 3 10 4 5 2 	5	141.58	63.56	27.46	131.98	364.58	false
0 6 9 7 8 1 3 10 4 5 2 	5	120.04	43.10	23.43	146.14	332.71	false
0 6 9 7 3 8 1 10 4 5 2 	5	159.83	43.10	23.43	129.00	355.37	false
0 6 9 7 10 8 3 1 4 5 2 	5	160.98	43.10	20.00	136.07	360.16	false
0 6 9 7 4 8 3 10 1 5 2 	5	141.08	43.10	20.00	147.51	351.69	false
0 6 9 7 5 8 3 10 4 1 2 	5	152.67	43.10	20.52	131.91	348.20	false
0 6 9 7 2 8 3 10 4 5 1 	5	163.42	43.10	37.59	114.84	358.95	false
0 6 9 8 7 1 3 10 4 5 2 	4	119.34	43.10	5.39	154.88	322.72	true
0 6 9 8 7 1 3 10 4 5 2 	5	124.73	43.10	26.42	146.14	340.39	false
0 6 9 8 1 7 3 10 4 5 2 	5	146.80	59.94	26.93	134.97	368.64	false
0 6 9 8 3 1 7 10 4 5 2 	5	164.29	43.10	23.43	131.45	362.28	false
0 6 9 8 10 1 3 7 4 5 2 	5	162.76	43.10	20.00	138.53	364.39	false
0 6 9 8 4 1 3 10 7 5 2 	5	142.77	43.10	20.00	151.98	357.86	false
0 6 9 8 5 1 3 10 4 7 2 	5	152.36	43.10	20.52	134.37	350.35	false
0 6 9 8 2 1 3 10 4 5 7 	5	164.12	43.10	37.59	117.29	362.11	false
0 6 9 3 7 8 1 10 4 5 2 	4	134.07	43.10	23.43	133.85	334.46	false
0 6 9 10 7 8 3 1 4 5 2 	4	145.47	43.10	20.00	140.92	349.50	false
0 6 9 4 7 8 3 10 1 5 2 	4	129.07	43.10	20.00	152.37	344.55	false
0 6 9 5 7 8 3 10 4 1 2 	4	146.99	43.10	20.52	136.76	347.37	false
0 6 9 2 7 8 3 10 4 5 1 	4	163.31	43.10	37.59	119.69	363.69	false
0 6 7 9 1 8 3 10 4 5 2 	3	84.70	43.10	5.39	177.92	311.11	true
0 6 7 9 1 8 3 10 4 5 2 	4	105.51	43.10	25.50	152.43	326.54	true
0 6 7 9 1 8 3 10 4 5 2 	5	147.55	63.56	27.46	131.98	370.55	false
0 6 7 9 8 1 3 10 4 5 2 	5	131.00	43.10	23.43	146.14	343.67	false
0 6 7 9 3 8 1 10 4 5 2 	5	145.73	43.10	23.43	129.00	341.26	false
0 6 7 9 10 8 3 1 4 5 2 	5	157.13	43.10	20.00	136.07	356.31	false
0 6 7 9 4 8 3 10 1 5 2 	5	140.73	43.10	20.00	147.51	351.35	false
0 6 7 9 5 8 3 10 4 1 2 	5	158.65	43.10	20.52	131.91	354.18	false
0 6 7 9 2 8 3 10 4 5 1 	5	174.97	43.10	37.59	114.84	370.50	false
0 6 7 1 9 8 3 10 4 5 2 	4	111.62	60.88	27.46	157.47	357.43	false
0 6 7 8 1 9 3 10 4 5 2 	4	90.08	43.10	23.43	178.81	335.43	false
0 6 7 3 1 8 9 10 4 5 2 	4	129.88	43.10	23.43	154.49	350.90	false
0 6 7 10 1 8 3 9 4 5 2 	4	131.02	43.10	20.00	161.57	355.69	false
0 6 7 4 1 8 3 10 9 5 2 	4	111.12	43.10	20.00	173.01	347.23	false
0 6 7 5 1 8 3 10 4 9 2 	4	122.71	43.10	20.52	157.41	343.74	false
0 6 7 2 1 8 3 10 4 5 9 	4	133.46	43.10	37.59	140.33	354.49	false
0 6 8 9 7 1 3 10 4 5 2 	3	86.37	43.10	5.39	175.69	310.55	true
0 6 8 9 7 1 3 10 4 5 2 	4	111.87	43.10	20.81	154.88	330.66	false
0 6 8 7 9 1 3 10 4 5 2 	4	91.76	43.10	20.81	178.81	334.48	false
0 6 8 1 7 9 3 10 4 5 2 	4	113.83	59.94	26.93	155.78	356.47	false
0 6 8 3 7 1 9 10 4 5 2 	4	131.32	43.10	23.43	152.26	350.11	false
0 6 8 10 7 1 3 9 4 5 2 	4	129.79	43.10	20.00	159.34	352.23	false
0 6 8 4 7 1 3 10 9 5 2 	4	109.80	43.10	20.00	172.79	345.69	false
0 6 8 5 7 1 3 10 4 9 2 	4	119.39	43.10	20.52	155.17	338.18	false
0 6 8 2 7 1 3 10 4 5 9 	4	131.15	43.10	37.59	138.10	349.95	false
0 6 3 9 7 8 1 10 4 5 2 	3	129.50	43.10	23.43	154.66	350.70	false
0 6 10 9 7 8 3 1 4 5 2 	3	129.46	43.10	20.00	161.73	354.30	false
0 6 4 9 7 8 3 10 1 5 2 	3	109.64	43.10	20.00	173.17	345.92	false
0 6 5 9 7 8 3 10 4 1 2 	3	112.63	43.10	20.52	157.57	333.82	false
0 6 2 9 7 8 3 10 4 5 1 	3	84.63	43.10	37.59	140.50	305.82	true
0 6 2 9 7 8 3 10 4 5 1 	4	154.09	43.10	20.81	119.69	337.70	false
0 6 2 7 9 8 3 10 4 5 1 	4	133.40	43.10	5.39	140.33	322.22	true
0 6 2 7 9 8 3 10 4 5 1 	5	154.20	43.10	25.50	114.84	337.64	false
0 6 2 7 8 9 3 10 4 5 1 	5	138.78	43.10	23.43	141.22	346.54	false
0 6 2 7 3 8 9 10 4 5 1 	5	178.57	43.10	23.43	116.90	362.01	false
